signal,test,alpha,window,n_windows,count,rate,ci_low,ci_high,expected_tickets_to_alarm,contaminant,contamination,n_contaminants,reference,saturated,undefined_p
A,marginal_binomial,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.5,100,leave_one_out_174,True,
A,conditional_binomial,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.5,100,leave_one_out_174,True,
A,ks,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.5,100,leave_one_out_174,True,
A,marginal_binomial,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.5,100,leave_one_out_174,True,
A,conditional_binomial,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.5,100,leave_one_out_174,True,
A,ks,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,ood,0.5,100,leave_one_out_174,True,
A,marginal_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.5,100,leave_one_out_174,True,
A,conditional_binomial,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.5,100,leave_one_out_174,True,
A,ks,0.01,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.5,100,leave_one_out_174,True,
A,marginal_binomial,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.5,100,leave_one_out_174,True,
A,conditional_binomial,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.5,100,leave_one_out_174,True,
A,ks,0.05,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.5,100,leave_one_out_174,True,
A,marginal_binomial,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.5,100,leave_one_out_174,True,
A,conditional_binomial,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.5,100,leave_one_out_174,True,
A,ks,0.1,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.5,100,leave_one_out_174,True,
A,marginal_binomial,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.5,100,leave_one_out_174,True,
A,conditional_binomial,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.5,100,leave_one_out_174,True,
A,ks,0.2,200,2000,2000,1.0,0.998157260206594,1.0,200.0,adversarial,0.5,100,leave_one_out_174,True,
B,escalation_binomial,,25,1000,73,0.073,0.057653625227932596,0.09091417539450124,342.4657534246576,benchmark,0.05,1,parametric_deployment_175,False,0
B,escalation_fisher,,25,1000,52,0.052,0.0390765349439805,0.06763501405050731,480.7692307692308,benchmark,0.05,1,parametric_deployment_175,False,0
B,tier1_binomial,,25,1000,50,0.05,0.03733539760466179,0.06539048791549365,500.0,benchmark,0.05,1,parametric_deployment_175,False,0
B,tier1_fisher,,25,1000,30,0.03,0.02033048568310963,0.042551402470029046,833.3333333333334,benchmark,0.05,1,parametric_deployment_175,False,0
B,category_chi_square,,25,1000,107,0.107,0.08852043664251635,0.12782864411706796,233.6448598130841,benchmark,0.05,1,parametric_deployment_175,False,0
B,escalation_binomial,,25,1000,57,0.057,0.0434535819369586,0.07322272946066227,438.59649122807014,benchmark,0.1,2,parametric_deployment_175,False,0
B,escalation_fisher,,25,1000,33,0.033,0.02282238334945957,0.046033981817023194,757.5757575757575,benchmark,0.1,2,parametric_deployment_175,False,0
B,tier1_binomial,,25,1000,49,0.049,0.03646705917204782,0.06426605314016964,510.204081632653,benchmark,0.1,2,parametric_deployment_175,False,0
B,tier1_fisher,,25,1000,33,0.033,0.02282238334945957,0.046033981817023194,757.5757575757575,benchmark,0.1,2,parametric_deployment_175,False,0
B,category_chi_square,,25,1000,111,0.111,0.092197907204191,0.13212606175869213,225.22522522522522,benchmark,0.1,2,parametric_deployment_175,False,0
B,escalation_binomial,,25,1000,79,0.079,0.06304120280945993,0.09748709490690118,316.45569620253167,benchmark,0.25,6,parametric_deployment_175,False,0
B,escalation_fisher,,25,1000,58,0.058,0.04433286025282071,0.07433649538235161,431.03448275862064,benchmark,0.25,6,parametric_deployment_175,False,0
B,tier1_binomial,,25,1000,44,0.044,0.032149497010871435,0.05862041920633091,568.1818181818182,benchmark,0.25,6,parametric_deployment_175,False,0
B,tier1_fisher,,25,1000,23,0.023,0.01463458232517676,0.03431233761285437,1086.9565217391305,benchmark,0.25,6,parametric_deployment_175,False,0
B,category_chi_square,,25,1000,115,0.115,0.09588337997326377,0.13641556786283285,217.39130434782606,benchmark,0.25,6,parametric_deployment_175,False,0
B,escalation_binomial,,25,1000,106,0.106,0.0876023650692121,0.1267530087815625,235.8490566037736,benchmark,0.5,12,parametric_deployment_175,False,0
B,escalation_fisher,,25,1000,76,0.076,0.06034366117990183,0.09420432364490217,328.94736842105266,benchmark,0.5,12,parametric_deployment_175,False,0
B,tier1_binomial,,25,1000,81,0.081,0.06484353970849499,0.09967169896848727,308.641975308642,benchmark,0.5,12,parametric_deployment_175,False,0
B,tier1_fisher,,25,1000,63,0.063,0.048746927556580555,0.0798880418733545,396.8253968253968,benchmark,0.5,12,parametric_deployment_175,False,0
B,category_chi_square,,25,1000,165,0.165,0.1425073176055226,0.18948420837970906,151.5151515151515,benchmark,0.5,12,parametric_deployment_175,False,0
B,escalation_binomial,,25,1000,55,0.055,0.04169879507953599,0.07099151554205749,454.54545454545456,ood,0.05,1,parametric_deployment_175,False,0
B,escalation_fisher,,25,1000,41,0.041,0.029580168534036118,0.055212459315299285,609.7560975609756,ood,0.05,1,parametric_deployment_175,False,0
B,tier1_binomial,,25,1000,51,0.051,0.03820523677468615,0.06651346159493483,490.1960784313726,ood,0.05,1,parametric_deployment_175,False,0
B,tier1_fisher,,25,1000,29,0.029,0.01950593732438462,0.041384719116401916,862.0689655172413,ood,0.05,1,parametric_deployment_175,False,0
B,category_chi_square,,25,1000,113,0.113,0.09403966675438756,0.13427178080353835,221.23893805309734,ood,0.05,1,parametric_deployment_175,False,0
B,escalation_binomial,,25,1000,96,0.096,0.07845203624742246,0.11596664336287679,260.4166666666667,ood,0.1,2,parametric_deployment_175,False,0
B,escalation_fisher,,25,1000,66,0.066,0.05140856601891847,0.08320605046140274,378.78787878787875,ood,0.1,2,parametric_deployment_175,False,0
B,tier1_binomial,,25,1000,38,0.038,0.027028815982983928,0.05178710362196412,657.8947368421053,ood,0.1,2,parametric_deployment_175,False,0
B,tier1_fisher,,25,1000,22,0.022,0.013837414172073853,0.03311966451498779,1136.3636363636365,ood,0.1,2,parametric_deployment_175,False,0
B,category_chi_square,,25,1000,129,0.129,0.10884057120623478,0.1513714153149562,193.7984496124031,ood,0.1,2,parametric_deployment_175,False,0
B,escalation_binomial,,25,1000,406,0.406,0.37537790053797365,0.4371771804503599,61.576354679802954,ood,0.25,6,parametric_deployment_175,False,0
B,escalation_fisher,,25,1000,342,0.342,0.3125999284046648,0.3723337667365757,73.09941520467835,ood,0.25,6,parametric_deployment_175,False,0
B,tier1_binomial,,25,1000,70,0.07,0.05497152491916994,0.08761623348928463,357.1428571428571,ood,0.25,6,parametric_deployment_175,False,0
B,tier1_fisher,,25,1000,42,0.042,0.030434706263140023,0.05635029157574473,595.2380952380952,ood,0.25,6,parametric_deployment_175,False,0
B,category_chi_square,,25,1000,241,0.241,0.214786257253999,0.26874789995540266,103.7344398340249,ood,0.25,6,parametric_deployment_175,False,0
B,escalation_binomial,,25,1000,942,0.942,0.9256635046176483,0.9556671397471793,26.53927813163482,ood,0.5,12,parametric_deployment_175,False,0
B,escalation_fisher,,25,1000,913,0.913,0.8937921420429789,0.9297315139286214,27.382256297918946,ood,0.5,12,parametric_deployment_175,False,0
B,tier1_binomial,,25,1000,145,0.145,0.12374721727175494,0.1683663220919312,172.41379310344828,ood,0.5,12,parametric_deployment_175,False,0
B,tier1_fisher,,25,1000,103,0.103,0.08485136534991759,0.12352292640142576,242.71844660194176,ood,0.5,12,parametric_deployment_175,False,0
B,category_chi_square,,25,1000,558,0.558,0.5265866448912515,0.5890709382229895,44.80286738351254,ood,0.5,12,parametric_deployment_175,False,0
B,escalation_binomial,,50,1000,79,0.079,0.06304120280945993,0.09748709490690118,632.9113924050633,benchmark,0.05,2,parametric_deployment_175,False,0
B,escalation_fisher,,50,1000,37,0.037,0.026182708843737336,0.05064112305992485,1351.3513513513515,benchmark,0.05,2,parametric_deployment_175,False,0
B,tier1_binomial,,50,1000,75,0.075,0.05944612821126317,0.09310844696149914,666.6666666666667,benchmark,0.05,2,parametric_deployment_175,False,0
B,tier1_fisher,,50,1000,45,0.045,0.033009625431148756,0.059752832693407795,1111.111111111111,benchmark,0.05,2,parametric_deployment_175,False,0
B,category_chi_square,,50,1000,153,0.153,0.13123547334590274,0.17682913934608996,326.79738562091507,benchmark,0.05,2,parametric_deployment_175,False,0
B,escalation_binomial,,50,1000,77,0.077,0.06124202778354903,0.09529938097825967,649.3506493506494,benchmark,0.1,5,parametric_deployment_175,False,0
B,escalation_fisher,,50,1000,43,0.043,0.0312911704560926,0.057486257961972334,1162.7906976744187,benchmark,0.1,5,parametric_deployment_175,False,0
B,tier1_binomial,,50,1000,85,0.085,0.06845727877099017,0.10403198577837726,588.2352941176471,benchmark,0.1,5,parametric_deployment_175,False,0
B,tier1_fisher,,50,1000,39,0.039,0.027877148795336416,0.052930935785445075,1282.051282051282,benchmark,0.1,5,parametric_deployment_175,False,0
B,category_chi_square,,50,1000,193,0.193,0.16897210326979487,0.21885000358205464,259.0673575129534,benchmark,0.1,5,parametric_deployment_175,False,0
B,escalation_binomial,,50,1000,121,0.121,0.10142580723074804,0.14283576268156783,413.22314049586777,benchmark,0.25,12,parametric_deployment_175,False,0
B,escalation_fisher,,50,1000,68,0.068,0.05318809976040197,0.08541305019143097,735.2941176470588,benchmark,0.25,12,parametric_deployment_175,False,0
B,tier1_binomial,,50,1000,86,0.086,0.06936253057241366,0.10512026843432662,581.3953488372093,benchmark,0.25,12,parametric_deployment_175,False,0
B,tier1_fisher,,50,1000,48,0.048,0.03560026534288328,0.06314011540150924,1041.6666666666667,benchmark,0.25,12,parametric_deployment_175,False,0
B,category_chi_square,,50,1000,184,0.184,0.16044228318478806,0.20943413341452866,271.7391304347826,benchmark,0.25,12,parametric_deployment_175,False,0
B,escalation_binomial,,50,1000,202,0.202,0.17752233617220836,0.2282455781398835,247.5247524752475,benchmark,0.5,25,parametric_deployment_175,False,0
B,escalation_fisher,,50,1000,127,0.127,0.10698432694945341,0.14924003033485814,393.7007874015748,benchmark,0.5,25,parametric_deployment_175,False,0
B,tier1_binomial,,50,1000,138,0.138,0.11721358230858084,0.16094292161133156,362.3188405797101,benchmark,0.5,25,parametric_deployment_175,False,0
B,tier1_fisher,,50,1000,88,0.088,0.07117513428528649,0.10729476503500858,568.1818181818182,benchmark,0.5,25,parametric_deployment_175,False,0
B,category_chi_square,,50,1000,291,0.291,0.26299721768576156,0.32023904389549707,171.8213058419244,benchmark,0.5,25,parametric_deployment_175,False,0
B,escalation_binomial,,50,1000,102,0.102,0.08393546004048681,0.12244515106555802,490.1960784313726,ood,0.05,2,parametric_deployment_175,False,0
B,escalation_fisher,,50,1000,59,0.059,0.045213354402796606,0.07544907308424077,847.4576271186442,ood,0.05,2,parametric_deployment_175,False,0
B,tier1_binomial,,50,1000,78,0.078,0.06214121313271405,0.09639363340258299,641.025641025641,ood,0.05,2,parametric_deployment_175,False,0
B,tier1_fisher,,50,1000,48,0.048,0.03560026534288328,0.06314011540150924,1041.6666666666667,ood,0.05,2,parametric_deployment_175,False,0
B,category_chi_square,,50,1000,153,0.153,0.13123547334590274,0.17682913934608996,326.79738562091507,ood,0.05,2,parametric_deployment_175,False,0
B,escalation_binomial,,50,1000,212,0.212,0.1870452895504133,0.23866253286918546,235.8490566037736,ood,0.1,5,parametric_deployment_175,False,0
B,escalation_fisher,,50,1000,132,0.132,0.11162801297279534,0.1545654466084539,378.78787878787875,ood,0.1,5,parametric_deployment_175,False,0
B,tier1_binomial,,50,1000,64,0.064,0.04963308929184901,0.08099507436705101,781.25,ood,0.1,5,parametric_deployment_175,False,0
B,tier1_fisher,,50,1000,43,0.043,0.0312911704560926,0.057486257961972334,1162.7906976744187,ood,0.1,5,parametric_deployment_175,False,0
B,category_chi_square,,50,1000,208,0.208,0.1832333195738835,0.23449852512818697,240.3846153846154,ood,0.1,5,parametric_deployment_175,False,0
B,escalation_binomial,,50,1000,686,0.686,0.6562176994036948,0.7146826153350496,72.88629737609328,ood,0.25,12,parametric_deployment_175,False,0
B,escalation_fisher,,50,1000,556,0.556,0.5245783618666926,0.5870910318851419,89.92805755395683,ood,0.25,12,parametric_deployment_175,False,0
B,tier1_binomial,,50,1000,110,0.11,0.09127777445946614,0.13105246363748774,454.54545454545456,ood,0.25,12,parametric_deployment_175,False,0
B,tier1_fisher,,50,1000,63,0.063,0.048746927556580555,0.0798880418733545,793.6507936507936,ood,0.25,12,parametric_deployment_175,False,0
B,category_chi_square,,50,1000,408,0.408,0.37734858444460107,0.4391946775594001,122.54901960784315,ood,0.25,12,parametric_deployment_175,False,0
B,escalation_binomial,,50,1000,1000,1.0,0.9963179161031344,1.0,50.0,ood,0.5,25,parametric_deployment_175,True,0
B,escalation_fisher,,50,1000,998,0.998,0.9927941610885425,0.9997576988831227,50.100200400801604,ood,0.5,25,parametric_deployment_175,False,0
B,tier1_binomial,,50,1000,366,0.366,0.3360757487848026,0.3967158587963668,136.6120218579235,ood,0.5,25,parametric_deployment_175,False,0
B,tier1_fisher,,50,1000,266,0.266,0.23883557486330328,0.294549436680339,187.96992481203006,ood,0.5,25,parametric_deployment_175,False,0
B,category_chi_square,,50,1000,896,0.896,0.8753998434301015,0.9142321773743625,55.80357142857143,ood,0.5,25,parametric_deployment_175,False,0
B,escalation_binomial,,100,1000,116,0.116,0.0968059552697585,0.1374867505495638,862.0689655172413,benchmark,0.05,5,parametric_deployment_175,False,0
B,escalation_fisher,,100,1000,36,0.036,0.025338914929837753,0.04949291171801237,2777.777777777778,benchmark,0.05,5,parametric_deployment_175,False,0
B,tier1_binomial,,100,1000,109,0.109,0.09035814767691946,0.12997836534293514,917.4311926605504,benchmark,0.05,5,parametric_deployment_175,False,0
B,tier1_fisher,,100,1000,47,0.047,0.03473506226679595,0.06201263069330516,2127.659574468085,benchmark,0.05,5,parametric_deployment_175,False,0
B,category_chi_square,,100,1000,273,0.273,0.24558994058716588,0.3017533853353499,366.30036630036625,benchmark,0.05,5,parametric_deployment_175,False,1
B,escalation_binomial,,100,1000,95,0.095,0.07754020708165503,0.11488484440445199,1052.6315789473683,benchmark,0.1,10,parametric_deployment_175,False,0
B,escalation_fisher,,100,1000,40,0.04,0.028727625285890793,0.0540726968193685,2500.0,benchmark,0.1,10,parametric_deployment_175,False,0
B,tier1_binomial,,100,1000,108,0.108,0.08943903298240023,0.12890376087999794,925.925925925926,benchmark,0.1,10,parametric_deployment_175,False,0
B,tier1_fisher,,100,1000,38,0.038,0.027028815982983928,0.05178710362196412,2631.5789473684213,benchmark,0.1,10,parametric_deployment_175,False,0
B,category_chi_square,,100,1000,278,0.278,0.25041975045140225,0.3068938177281916,359.71223021582733,benchmark,0.1,10,parametric_deployment_175,False,0
B,escalation_binomial,,100,1000,165,0.165,0.1425073176055226,0.18948420837970906,606.060606060606,benchmark,0.25,25,parametric_deployment_175,False,0
B,escalation_fisher,,100,1000,80,0.08,0.06394198284667334,0.09857977904790216,1250.0,benchmark,0.25,25,parametric_deployment_175,False,0
B,tier1_binomial,,100,1000,138,0.138,0.11721358230858084,0.16094292161133156,724.6376811594203,benchmark,0.25,25,parametric_deployment_175,False,0
B,tier1_fisher,,100,1000,57,0.057,0.0434535819369586,0.07322272946066227,1754.3859649122805,benchmark,0.25,25,parametric_deployment_175,False,0
B,category_chi_square,,100,1000,324,0.324,0.2950476484431728,0.35399272338422616,308.641975308642,benchmark,0.25,25,parametric_deployment_175,False,0
B,escalation_binomial,,100,1000,304,0.304,0.27560259921909797,0.33355643868968887,328.94736842105266,benchmark,0.5,50,parametric_deployment_175,False,0
B,escalation_fisher,,100,1000,175,0.175,0.15193403290953067,0.19999682556933693,571.4285714285714,benchmark,0.5,50,parametric_deployment_175,False,0
B,tier1_binomial,,100,1000,252,0.252,0.22535344517347927,0.2801150324246185,396.8253968253968,benchmark,0.5,50,parametric_deployment_175,False,0
B,tier1_fisher,,100,1000,153,0.153,0.13123547334590274,0.17682913934608996,653.5947712418301,benchmark,0.5,50,parametric_deployment_175,False,0
B,category_chi_square,,100,1000,502,0.502,0.47054351735400185,0.5334446768141504,199.20318725099602,benchmark,0.5,50,parametric_deployment_175,False,0
B,escalation_binomial,,100,1000,160,0.16,0.13780518522188337,0.18421675275850272,625.0,ood,0.05,5,parametric_deployment_175,False,0
B,escalation_fisher,,100,1000,72,0.072,0.05675868755456172,0.08981574917535082,1388.888888888889,ood,0.05,5,parametric_deployment_175,False,0
B,tier1_binomial,,100,1000,112,0.112,0.09311853992161026,0.13319916556924022,892.8571428571429,ood,0.05,5,parametric_deployment_175,False,0
B,tier1_fisher,,100,1000,41,0.041,0.029580168534036118,0.055212459315299285,2439.0243902439024,ood,0.05,5,parametric_deployment_175,False,0
B,category_chi_square,,100,1000,286,0.286,0.2581563656993353,0.3151096187896663,349.65034965034965,ood,0.05,5,parametric_deployment_175,False,0
B,escalation_binomial,,100,1000,369,0.369,0.3390159029922365,0.39975795386943636,271.00271002710025,ood,0.1,10,parametric_deployment_175,False,0
B,escalation_fisher,,100,1000,193,0.193,0.16897210326979487,0.21885000358205464,518.1347150259068,ood,0.1,10,parametric_deployment_175,False,0
B,tier1_binomial,,100,1000,121,0.121,0.10142580723074804,0.14283576268156783,826.4462809917355,ood,0.1,10,parametric_deployment_175,False,0
B,tier1_fisher,,100,1000,46,0.046,0.033871498547677924,0.060883552713742635,2173.913043478261,ood,0.1,10,parametric_deployment_175,False,0
B,category_chi_square,,100,1000,360,0.36,0.3301991830442188,0.39062793237940346,277.77777777777777,ood,0.1,10,parametric_deployment_175,False,0
B,escalation_binomial,,100,1000,922,0.922,0.903606366597417,0.937858786867286,108.45986984815617,ood,0.25,25,parametric_deployment_175,False,0
B,escalation_fisher,,100,1000,809,0.809,0.7832406199865389,0.8329252149458908,123.60939431396785,ood,0.25,25,parametric_deployment_175,False,0
B,tier1_binomial,,100,1000,250,0.25,0.2234304062646804,0.27805000622375553,400.0,ood,0.25,25,parametric_deployment_175,False,0
B,tier1_fisher,,100,1000,153,0.153,0.13123547334590274,0.17682913934608996,653.5947712418301,ood,0.25,25,parametric_deployment_175,False,0
B,category_chi_square,,100,1000,697,0.697,0.6674670123954286,0.7253680121243788,143.47202295552367,ood,0.25,25,parametric_deployment_175,False,0
B,escalation_binomial,,100,1000,1000,1.0,0.9963179161031344,1.0,100.0,ood,0.5,50,parametric_deployment_175,True,0
B,escalation_fisher,,100,1000,1000,1.0,0.9963179161031344,1.0,100.0,ood,0.5,50,parametric_deployment_175,True,0
B,tier1_binomial,,100,1000,661,0.661,0.6307197702849167,0.6903287623254493,151.285930408472,ood,0.5,50,parametric_deployment_175,False,0
B,tier1_fisher,,100,1000,492,0.492,0.46057674170099866,0.5234704817428755,203.2520325203252,ood,0.5,50,parametric_deployment_175,False,0
B,category_chi_square,,100,1000,991,0.991,0.9829842169301054,0.9958766043396575,100.90817356205852,ood,0.5,50,parametric_deployment_175,False,0
B,escalation_binomial,,200,1000,171,0.171,0.14815984818319808,0.19579525359759042,1169.5906432748536,benchmark,0.05,10,parametric_deployment_175,False,0
B,escalation_fisher,,200,1000,51,0.051,0.03820523677468615,0.06651346159493483,3921.568627450981,benchmark,0.05,10,parametric_deployment_175,False,0
B,tier1_binomial,,200,1000,173,0.173,0.1500463682386288,0.19789660809270473,1156.0693641618498,benchmark,0.05,10,parametric_deployment_175,False,0
B,tier1_fisher,,200,1000,42,0.042,0.030434706263140023,0.05635029157574473,4761.9047619047615,benchmark,0.05,10,parametric_deployment_175,False,0
B,category_chi_square,,200,1000,480,0.48,0.44863294269453374,0.5114851175478413,416.6666666666667,benchmark,0.05,10,parametric_deployment_175,False,0
B,escalation_binomial,,200,1000,208,0.208,0.1832333195738835,0.23449852512818697,961.5384615384615,benchmark,0.1,20,parametric_deployment_175,False,0
B,escalation_fisher,,200,1000,50,0.05,0.03733539760466179,0.06539048791549365,4000.0,benchmark,0.1,20,parametric_deployment_175,False,0
B,tier1_binomial,,200,1000,153,0.153,0.13123547334590274,0.17682913934608996,1307.1895424836603,benchmark,0.1,20,parametric_deployment_175,False,0
B,tier1_fisher,,200,1000,49,0.049,0.03646705917204782,0.06426605314016964,4081.632653061224,benchmark,0.1,20,parametric_deployment_175,False,0
B,category_chi_square,,200,1000,468,0.468,0.4367069965439357,0.4994819047092036,427.3504273504273,benchmark,0.1,20,parametric_deployment_175,False,0
B,escalation_binomial,,200,1000,291,0.291,0.26299721768576156,0.32023904389549707,687.2852233676977,benchmark,0.25,50,parametric_deployment_175,False,0
B,escalation_fisher,,200,1000,91,0.091,0.0738991299424797,0.11055149410186922,2197.802197802198,benchmark,0.25,50,parametric_deployment_175,False,0
B,tier1_binomial,,200,1000,236,0.236,0.2099908387686157,0.26357320486642377,847.4576271186442,benchmark,0.25,50,parametric_deployment_175,False,0
B,tier1_fisher,,200,1000,96,0.096,0.07845203624742246,0.11596664336287679,2083.3333333333335,benchmark,0.25,50,parametric_deployment_175,False,0
B,category_chi_square,,200,1000,552,0.552,0.5205633067622516,0.5831297072680903,362.3188405797101,benchmark,0.25,50,parametric_deployment_175,False,0
B,escalation_binomial,,200,1000,478,0.478,0.4466440437624667,0.5094858229536978,418.4100418410042,benchmark,0.5,100,parametric_deployment_175,False,0
B,escalation_fisher,,200,1000,211,0.211,0.1860919540107737,0.2376218722355964,947.8672985781991,benchmark,0.5,100,parametric_deployment_175,False,0
B,tier1_binomial,,200,1000,429,0.429,0.3980720117863779,0.4603471833389458,466.2004662004662,benchmark,0.5,100,parametric_deployment_175,False,0
B,tier1_fisher,,200,1000,234,0.234,0.20807408037540975,0.2615019238155667,854.7008547008546,benchmark,0.5,100,parametric_deployment_175,False,0
B,category_chi_square,,200,1000,755,0.755,0.7271158955377267,0.7813738416061395,264.9006622516556,benchmark,0.5,100,parametric_deployment_175,False,0
B,escalation_binomial,,200,1000,299,0.299,0.2707511411533869,0.32843758901358244,668.8963210702342,ood,0.05,10,parametric_deployment_175,False,0
B,escalation_fisher,,200,1000,100,0.1,0.08210533435558001,0.12028793651869263,2000.0,ood,0.05,10,parametric_deployment_175,False,0
B,tier1_binomial,,200,1000,170,0.17,0.14721702235246859,0.19474414507120372,1176.4705882352941,ood,0.05,10,parametric_deployment_175,False,0
B,tier1_fisher,,200,1000,41,0.041,0.029580168534036118,0.055212459315299285,4878.048780487805,ood,0.05,10,parametric_deployment_175,False,0
B,category_chi_square,,200,1000,491,0.491,0.45958074434991203,0.522472382061584,407.33197556008145,ood,0.05,10,parametric_deployment_175,False,0
B,escalation_binomial,,200,1000,551,0.551,0.5195598572878697,0.5821390616137205,362.9764065335753,ood,0.1,20,parametric_deployment_175,False,0
B,escalation_fisher,,200,1000,254,0.254,0.22727724051927115,0.28217930509803135,787.4015748031496,ood,0.1,20,parametric_deployment_175,False,0
B,tier1_binomial,,200,1000,194,0.194,0.16992114094753666,0.21989493897314083,1030.9278350515463,ood,0.1,20,parametric_deployment_175,False,0
B,tier1_fisher,,200,1000,69,0.069,0.05407933579325631,0.08651510934571155,2898.550724637681,ood,0.1,20,parametric_deployment_175,False,0
B,category_chi_square,,200,1000,601,0.601,0.5698881758686511,0.6315153718849605,332.77870216306155,ood,0.1,20,parametric_deployment_175,False,0
B,escalation_binomial,,200,1000,991,0.991,0.9829842169301054,0.9958766043396575,201.81634712411704,ood,0.25,50,parametric_deployment_175,False,0
B,escalation_fisher,,200,1000,942,0.942,0.9256635046176483,0.9556671397471793,212.31422505307856,ood,0.25,50,parametric_deployment_175,False,0
B,tier1_binomial,,200,1000,393,0.393,0.362581243010654,0.42405067664891793,508.90585241730275,ood,0.25,50,parametric_deployment_175,False,0
B,tier1_fisher,,200,1000,195,0.195,0.1708704290229814,0.2209396253926717,1025.6410256410256,ood,0.25,50,parametric_deployment_175,False,0
B,category_chi_square,,200,1000,915,0.915,0.8959680142216228,0.9315427212290098,218.5792349726776,ood,0.25,50,parametric_deployment_175,False,0
B,escalation_binomial,,200,1000,1000,1.0,0.9963179161031344,1.0,200.0,ood,0.5,100,parametric_deployment_175,True,0
B,escalation_fisher,,200,1000,1000,1.0,0.9963179161031344,1.0,200.0,ood,0.5,100,parametric_deployment_175,True,0
B,tier1_binomial,,200,1000,868,0.868,0.8454345533915462,0.8883719870272047,230.4147465437788,ood,0.5,100,parametric_deployment_175,False,0
B,tier1_fisher,,200,1000,731,0.731,0.7023620968228451,0.7582707605480967,273.59781121751024,ood,0.5,100,parametric_deployment_175,False,0
B,category_chi_square,,200,1000,1000,1.0,0.9963179161031344,1.0,200.0,ood,0.5,100,parametric_deployment_175,True,0
A,marginal_binomial,0.01,25,2000,1972,0.986,0.9798292487682052,0.9906774799112164,25.354969574036513,deployment_register,1.0,,in_domain_175,,
A,conditional_binomial,0.01,25,2000,1972,0.986,0.9798292487682052,0.9906774799112164,25.354969574036513,deployment_register,1.0,,in_domain_175,,
A,ks,0.01,25,2000,1992,0.996,0.9921336961714626,0.9982715504265238,25.100401606425702,deployment_register,1.0,,in_domain_175,,
A,marginal_binomial,0.05,25,2000,1999,0.9995,0.997217360165341,0.9999873411761314,25.012506253126563,deployment_register,1.0,,in_domain_175,,
A,conditional_binomial,0.05,25,2000,1991,0.9955,0.9914748587590049,0.9979403114715096,25.113008538422903,deployment_register,1.0,,in_domain_175,,
A,ks,0.05,25,2000,1992,0.996,0.9921336961714626,0.9982715504265238,25.100401606425702,deployment_register,1.0,,in_domain_175,,
A,marginal_binomial,0.1,25,2000,1997,0.9985,0.9956226798954704,0.9996905570506877,25.03755633450175,deployment_register,1.0,,in_domain_175,,
A,conditional_binomial,0.1,25,2000,1987,0.9935,0.9889104507283436,0.9965346187913324,25.163563160543532,deployment_register,1.0,,in_domain_175,,
A,ks,0.1,25,2000,1992,0.996,0.9921336961714626,0.9982715504265238,25.100401606425702,deployment_register,1.0,,in_domain_175,,
A,marginal_binomial,0.2,25,2000,1997,0.9985,0.9956226798954704,0.9996905570506877,25.03755633450175,deployment_register,1.0,,in_domain_175,,
A,conditional_binomial,0.2,25,2000,1977,0.9885,0.9827940518936594,0.9926964059578242,25.290844714213453,deployment_register,1.0,,in_domain_175,,
A,ks,0.2,25,2000,1992,0.996,0.9921336961714626,0.9982715504265238,25.100401606425702,deployment_register,1.0,,in_domain_175,,
A,marginal_binomial,0.01,50,2000,2000,1.0,0.998157260206594,1.0,50.0,deployment_register,1.0,,in_domain_175,,
A,conditional_binomial,0.01,50,2000,1999,0.9995,0.997217360165341,0.9999873411761314,50.02501250625313,deployment_register,1.0,,in_domain_175,,
A,ks,0.01,50,2000,2000,1.0,0.998157260206594,1.0,50.0,deployment_register,1.0,,in_domain_175,,
A,marginal_binomial,0.05,50,2000,2000,1.0,0.998157260206594,1.0,50.0,deployment_register,1.0,,in_domain_175,,
A,conditional_binomial,0.05,50,2000,2000,1.0,0.998157260206594,1.0,50.0,deployment_register,1.0,,in_domain_175,,
A,ks,0.05,50,2000,2000,1.0,0.998157260206594,1.0,50.0,deployment_register,1.0,,in_domain_175,,
A,marginal_binomial,0.1,50,2000,2000,1.0,0.998157260206594,1.0,50.0,deployment_register,1.0,,in_domain_175,,
A,conditional_binomial,0.1,50,2000,2000,1.0,0.998157260206594,1.0,50.0,deployment_register,1.0,,in_domain_175,,
